"doi";"is.referenced.by.count"
"10.1128/mbio.01133-19";"15"
"10.1080/15548627.2021.1922982";"12"
"10.1007/s00035-016-0182-6";"169"
"10.3390/v9010012";"34"
"10.1016/j.jviromet.2016.10.013";"14"
"10.1016/j.schres.2016.04.032";"31"
"10.3389/fimmu.2014.00216";"20"
"10.1530/eje-15-1033";"51"
"10.1159/000439337";"20"
"10.1186/s13567-017-0499-1";"11"
"10.1007/s10914-013-9242-5";"13"
"10.1002/ijc.31240";"17"
"10.3389/fphys.2016.00496";"19"
"10.1038/hdy.2015.83";"83"
"10.1038/hdy.2016.22";"27"
"10.1111/jeb.12747";"47"
"10.1007/s10334-015-0483-6";"12"
"10.1016/j.molcel.2015.06.035";"62"
"10.1074/jbc.ra119.007601";"25"
"10.1016/j.neuropsychologia.2017.12.034";"15"
"10.1016/j.jaccas.2019.06.003";"0"
"10.1161/circinterventions.119.008537";"29"
"10.1093/ehjcr/ytz138";"3"
"10.1136/heartjnl-2018-314673";"21"
"10.1016/j.cell.2020.07.005";"272"
"10.3389/fimmu.2020.00501";"63"
"10.1172/jci137265";"21"
"10.1093/scan/nsaa097";"5"
"10.1002/ece3.4386";"6"
"10.3390/genes11020232";"11"
"10.1371/journal.pone.0109882";"24"
"10.1073/pnas.1323779111";"70"
"10.1101/602318";"1"
"10.1016/j.neuropsychologia.2018.02.021";"14"
"10.3389/fnhum.2020.585505";"2"
"10.1038/mp.2015.228";"35"
"10.1093/jmcb/mjv034";"21"
"10.1136/gutjnl-2015-310888";"25"
"10.1097/tp.0000000000002516";"26"
"10.1007/s00414-016-1419-z";"13"
"10.7554/elife.24476.001";"0"
"10.1002/path.5147";"11"
"10.3389/fgene.2013.00255";"2"
"10.3389/fgene.2013.00108";"30"
"10.1074/jbc.m112.405050";"49"
"10.2337/db13-1042";"86"
"10.1016/j.freeradbiomed.2015.02.019";"71"
"10.1016/j.redox.2015.11.004";"12"
"10.1074/jbc.m116.735662";"13"
"10.1007/s00106-020-00857-6";"5"
"10.1016/j.clinph.2017.07.415";"3"
"10.2340/00015555-3322";"3"
"10.1016/j.ijantimicag.2018.08.003";"10"
"10.1111/mec.13712";"49"
"10.1016/j.cell.2018.01.028";"54"
"10.1088/1361-6560/ab7508";"12"
"10.1080/19336918.2015.1008333";"69"
"10.3389/fphys.2016.00392";"23"
"10.3389/fphys.2019.00166";"7"
"10.1242/jcs.190546";"194"
"10.1016/j.matbio.2014.01.007";"130"
"10.1038/s41467-017-01573-6";"55"
"10.1128/mbio.00381-18";"20"
"10.1080/10409238.2016.1204980";"84"
"10.1160/th15-07-0597";"144"
"10.1161/atvbaha.116.307739";"58"
"10.1007/s10456-018-9613-x";"345"
"10.1016/j.atherosclerosis.2015.08.029";"21"
"10.1186/1746-6148-10-81";"25"
"10.1371/journal.pcbi.1004078";"16"
"10.1186/1471-2164-15-1162";"34"
"10.1021/acs.jmedchem.0c01459";"24"
"10.1016/j.neuropsychologia.2019.107292";"9"
"10.1515/hsz-2021-0384";"3"
"10.1038/s41598-019-51017-y";"12"
"10.1101/gr.218255.116";"53"
"10.1128/msphere.00380-19";"8"
"10.1016/j.mib.2017.08.002";"8"
"10.1016/j.cels.2017.05.011";"30"
"10.1242/jcs.210799";"29"
"10.1016/j.cub.2013.06.050";"37"
"10.1038/celldisc.2017.12";"23"
"10.1084/jem.20170391";"241"
"10.1038/ncomms14272";"53"
"10.1038/s41598-018-23483-3";"11"
"10.1007/s00062-017-0640-6";"21"
"10.1016/j.celrep.2020.01.009";"29"
"10.1073/pnas.1715272116";"41"
"10.1371/journal.pone.0146937";"2"
"10.1111/bjd.17997";"2"
"10.1007/s00439-016-1756-5";"10"
"10.1016/s1470-2045(15)00208-9";"135"
"10.1534/g3.117.1124";"12"
"10.1016/j.jcpa.2016.05.011";"67"
"10.1111/age.12979";"1"
"10.1016/j.jcpa.2017.07.007";"3"
"10.1111/age.12582";"12"
"10.1038/s41467-020-15864-y";"28"
"10.1021/jacs.7b12430";"21"
"10.1016/j.celrep.2015.09.031";"22"
"10.7554/elife.23494";"18"
"10.1007/978-1-62703-655-9_20";"7"
"10.1126/science.aal2913";"101"
"10.1210/en.2012-1778";"19"
"10.1093/annonc/mdx512";"0"
"10.18632/oncoscience.396";"2"
"10.1111/ejn.12334";"30"
"10.1016/j.medengphy.2013.09.011";"3"
"10.1111/ddi.v28.2";"0"
"10.3390/plants9101322";"9"
"10.1080/21688370.2018.1539596";"38"
"10.1111/boc.v109.4";"0"
"10.1186/1742-2094-9-260";"97"
"10.1080/21688370.2019.1653748";"7"
"10.1186/s12889-019-6568-9";"35"
"10.1126/sciadv.aau5064";"25"
"10.1111/mec.13492";"58"
"10.1126/sciadv.aau5064";"25"
"10.1126/science.aat3628";"246"
"10.1073/pnas.1717873115";"55"
"10.1681/asn.2012040373";"106"
"10.1111/cmi.12322";"87"
"10.1038/tp.2012.36";"54"
"10.1016/j.freeradbiomed.2011.11.023";"89"
"10.4414/smw.2012.13659";"252"
"10.1111/2041-210x.12353";"38"
"10.1126/science.aab3884";"367"
"10.1016/j.amjsurg.2015.05.015";"29"
"10.1089/biores.2014.0045";"25"
"10.1080/03122417.2017.1408546";"8"
"10.1186/s12864-018-4945-x";"14"
"10.1016/j.jse.2013.11.008";"183"
"10.1371/journal.pone.0120276";"16"
"10.3389/fmars.2021.720603";"3"
"10.1002/chem.201501489";"17"
"10.1111/pce.12308";"34"
"10.1093/bioinformatics/btt149";"17"
"10.1016/j.anbehav.2016.08.005";"12"
"10.1111/jzo.2016.299.issue-2";"0"
"10.1038/nature18299";"343"
"10.1038/nature14507";"973"
"10.1073/pnas.1715688115";"33"
"10.1016/j.febslet.2014.09.018";"51"
"10.1002/chem.201303398";"30"
"10.3389/fmicb.2016.01707";"84"
"10.1016/j.ecolind.2021.107916";"9"
"10.4414/smw.2015.14070";"0"
"10.1016/j.amjmed.2017.12.015";"14"
"10.1111/bjh.14084";"8"
"10.1016/j.sbi.2018.03.017";"30"
"10.3791/58109";"5"
"10.1371/journal.pcbi.1004848";"48"
"10.1007/s00204-017-1994-x";"22"
"10.1016/j.neuron.2014.11.024";"56"
"10.1016/j.celrep.2017.10.004";"30"
"10.1097/qad.0000000000002283";"7"
"10.1111/ajt.2019.19.issue-1";"0"
"10.1186/s12875-021-01488-8";"5"
"10.1016/j.jaci.2012.02.026";"205"
"10.1042/ebc20190076";"10"
"10.1016/j.jaci.2013.01.014";"446"
"10.3389/fphys.2019.00080";"16"
"10.1038/s41559-021-01524-x";"12"
"10.1111/age.12881";"9"
"10.3389/fmicb.2019.01356";"17"
"10.1371/journal.pone.0096727";"52"
"10.1016/j.nicl.2017.02.009";"50"
"10.1002/hbm.25354";"17"
"10.1002/hbm.v39.4";"3"
"10.1016/j.neuroimage.2018.01.047";"11"
"10.1016/j.neuroimage.2019.01.029";"131"
"10.1111/tpj.14932";"22"
"10.1016/j.celrep.2021.108993";"15"
"10.1002/ijc.v145.10";"1"
"10.1038/ncomms7431";"29"
"10.1097/sla.0000000000002904";"3"
"10.1096/fsb2.v32.6";"4"
"10.1016/j.jcmgh.2020.09.012";"10"
"10.1371/journal.pone.0237904";"4"
"10.1111/tmi.12925";"2"
"10.1093/ofid/ofaa308";"4"
"10.1111/jvh.2018.25.issue-2";"0"
"10.1136/bmjopen-2020-042387";"7"
"10.18632/aging.104182";"10"
"10.1136/gutjnl-2018-318146";"110"
"10.3945/ajcn.116.134049";"37"
"10.4414/smw.2021.20475";"19"
"10.1016/s2589-7500(20)30170-9";"6"
"10.1371/journal.pone.0218706";"2"
"10.1017/s0950268821000807";"9"
"10.7717/peerj.10660";"1"
"10.1111/tmi.13233";"8"
"10.1093/ofid/ofy005";"18"
"10.1097/qad.0000000000001546";"15"
"10.1080/2162402x.2017.1331194";"18"
"10.1111/jdv.16215";"12"
"10.1097/cco.0000000000000161";"17"
"10.1016/j.tree.2016.02.016";"679"
"10.1016/j.plefa.2021.102363";"4"
"10.1038/s41598-018-37260-9";"7"
"10.1016/j.bpj.2017.06.022";"22"
"10.1038/s41385-022-00484-0";"4"
"10.1038/s41418-019-0295-8";"57"
"10.4049/jimmunol.2000113";"6"
"10.1002/jlb.2018.104.issue-1";"0"
"10.1038/s41418-019-0297-6";"157"
"10.1111/all.2018.73.issue-5";"1"
"10.1007/s00259-019-04536-9";"14"
"10.1016/j.clcc.2016.07.008";"4"
"10.1242/jcs.165746";"42"
"10.1017/s0031182019001549";"23"
"10.1016/j.semcdb.2015.09.011";"11"
"10.1111/mmi.13021";"39"
"10.1016/j.cub.2014.01.056";"271"
"10.1111/nph.15815";"63"
"10.1091/mbc.e17-11-0688";"49"
"10.1523/jneurosci.1648-20.2020";"26"
"10.1038/s41597-020-0364-3";"19"
"10.1093/braincomms/fcab209";"8"
"10.1111/tpj.15645";"7"
"10.1093/jxb/erab162";"2"
"10.1016/j.dib.2021.107254";"1"
"10.21769/bioprotoc.2561";"0"
"10.1104/pp.19.01115";"28"
"10.21769/bioprotoc.2561";"0"
"10.1016/j.tplants.2018.09.011";"38"
"10.1126/sciadv.aat7052";"59"
"10.1080/2162402x.2018.1438109";"26"
"10.1016/j.ymthe.2017.04.017";"104"
"10.1080/2162402x.2016.1195535";"44"
"10.1128/jvi.02314-15";"12"
"10.1016/j.schres.2017.07.012";"22"
"10.1093/schbul/sbu222";"78"
"10.1111/acps.12790";"14"
"10.3389/fpsyt.2018.00129";"7"
"10.1016/j.nicl.2019.102044";"16"
"10.1016/j.stemcr.2017.12.023";"27"
"10.3791/60919";"2"
"10.1128/jvi.00769-18";"29"
"10.1371/journal.pone.0175727";"12"
"10.1016/j.cub.2020.08.053";"16"
"10.1093/jpe/rtw065";"84"
"10.1002/ece3.3488";"36"
"10.1002/ecy.2003";"80"
"10.1371/journal.pone.0167771";"22"
"10.1038/s42003-021-02550-y";"8"
"10.1038/s41398-021-01490-9";"12"
"10.2807/1560-7917.es.2020.25.36.2001542";"37"
"10.1128/aac.01659-20";"26"
"10.1111/cge.12996";"12"
"10.4161/auto.28264";"113"
"10.3389/fnins.2012.00078";"17"
"10.3389/fnins.2017.00257";"0"
"10.1038/jcbfm.2012.190";"16"
"10.1007/s00429-013-0504-z";"102"
"10.1002/hep4.v2.4";"0"
"10.1080/19490976.2019.1595300";"24"
"10.1148/radiol.212780";"0"
"10.1097/wco.0000000000000913";"44"
"10.1016/j.jpeds.2015.02.052";"67"
"10.1093/cercor/bhx167";"13"
"10.1016/j.neuroscience.2013.12.044";"511"
"10.1093/ve/veab058";"5"
"10.1186/1471-2431-12-198";"88"
"10.1111/dmcn.12204";"0"
"10.1111/1755-0998.12261";"152"
"10.1016/j.cortex.2022.09.009";"0"
"10.1016/j.jcmg.2022.01.010";"1"
"10.1016/j.jcin.2022.08.057";"8"
"10.1007/s00018-021-03962-z";"11"
"10.24450/journals/abrep.2019.e25";"0"
"10.1002/term.v12.2";"2"
"10.1002/biof.1374";"103"
"10.1016/j.ebiom.2016.07.005";"1"
"10.1109/bibe.2015.7367721";"2"
"10.1016/j.ejps.2017.10.022";"23"
"10.1038/srep24113";"34"
"10.1016/j.psychres.2021.113745";"8"
"10.4088/jcp.19m13064";"25"
"10.1016/j.bionps.2022.100049";"3"
"10.3390/v10120687";"11"
"10.1136/neurintsurg-2015-012154";"46"
"10.1002/mp.13454";"10"
"10.1038/srep36440";"61"
"10.1016/j.msard.2018.07.005";"8"
"10.1016/j.cub.2019.12.043";"36"
"10.3390/cells9061542";"6"
"10.1146/annurev-immunol-032414-112056";"242"
"10.3389/fneur.2018.00737";"8"
"10.1111/mpp.12542";"244"
"10.1007/s00334-021-00838-x";"4"
"10.1126/sciadv.aaw6490";"47"
"10.1111/eth.v125.12";"0"
"10.1038/cdd.2014.89";"161"
"10.1126/scitranslmed.aab1740";"63"
"10.1016/j.stem.2014.01.002";"152"
"10.1016/j.neuron.2015.11.032";"94"
"10.1371/journal.pone.0152043";"24"
"10.1016/j.ijid.2016.08.028";"13"
"10.3324/haematol.2017.181818";"0"
"10.1093/eurheartj/ehw578";"3"
"10.5960/dzsm";"2"
"10.1186/s13063-017-1853-3";"26"
"10.1016/j.dnarep.2019.03.011";"5"
"10.3934/environsci.2016.2.220";"6"
"10.1099/ijsem.0.001125";"18"
"10.1007/s00442-016-3668-4";"2"
"10.1021/acs.biomac.7b01119";"58"
"10.7554/elife.13598";"73"
"10.1016/j.neuropsychologia.2012.09.043";"16"
"10.1371/journal.pone.0083297";"8"
"10.7717/peerj.994";"3"
"10.1111/evo.14440";"3"
"10.1111/eva.13272";"6"
"10.11606/issn.2316-9079.v14i1p73-77";"6"
"10.1126/sciadv.1601625";"58"
"10.1016/j.str.2017.05.018";"31"
"10.1364/ao.54.003650";"5"
"10.1007/s00299-015-1876-8";"55"
"10.1038/s41598-021-84824-3";"8"
"10.15252/embr.202152823";"6"
"10.1038/s41598-022-19648-w";"1"
"10.1128/mbio.01928-20";"111"
"10.1038/s41467-020-14585-6";"27"
"10.7554/elife.28842";"54"
"10.1038/ncomms1660";"147"
"10.1038/ijo.2011.279";"63"
"10.1371/journal.ppat.1004325";"23"
"10.1007/s00425-018-2946-2";"8"
"10.1104/pp.114.243709";"52"
"10.1093/jxb/erv504";"32"
"10.1104/pp.114.252023";"62"
"10.1002/anie.201506299";"25"
"10.1098/rstb.2015.0183";"43"
"10.1016/j.mri.2016.11.011";"5"
"10.1007/s00397-015-0866-7";"8"
"10.3945/jn.117.248765";"7"
"10.1093/femsle/fny121";"12"
"10.1016/j.jmr.2017.12.008";"14"
"10.1117/12.2184013";"1"
"10.1038/s41467-018-06410-y";"27"
"10.1007/s11104-014-2358-4";"45"
"10.3389/fimmu.2018.00509";"20"
"10.1128/genomea.00575-15";"4"
"10.3791/53411";"8"
"10.1016/j.nic.2012.12.007";"13"
"10.1212/nxi.0000000000000092";"22"
"10.1177/0883073814545883";"34"
"10.1002/jcp.25402";"31"
"10.1093/ajcn/nqac272";"1"
"10.3390/ijms23137262";"3"
"10.1038/s41467-018-04128-5";"91"
"10.1002/hep4.1365";"19"
"10.1038/s41523-017-0048-0";"48"
"10.1038/nature26140";"114"
"10.1038/s41467-019-13591-7";"25"
"10.1016/j.celrep.2018.07.001";"241"
"10.3389/fmed.2019.00166";"7"
"10.18632/oncotarget.v9i29";"3"
"10.1016/j.cell.2014.07.044";"176"
"10.15252/msb.20145112";"36"
"10.1007/s10021-016-9982-1";"67"
"10.1890/14-1462.1";"36"
"10.1002/eap.1388";"22"
"10.1101/2020.03.16.20036806";"2"
"10.1002/ima.22617";"1"
"10.1016/j.molcel.2013.12.011";"243"
"10.1101/2023.01.18.524571";"0"
"10.1186/s12874-021-01244-7";"6"
"10.1093/cid/ciy304";"3"
"10.4269/ajtmh.17-0065";"13"
"10.1002/jia2.25202";"24"
"10.3168/jds.2015-9440";"34"
"10.1007/978-1-4939-8760-3_16";"0"
"10.1371/journal.pone.0068123";"5"
"10.1097/mol.0b013e32835c7b49";"0"
"10.1111/evo.13860";"10"
"10.1111/jeb.2018.31.issue-3";"0"
"10.1371/journal.ppat.1007473";"12"
"10.3389/fmicb.2018.03286";"20"
"10.1002/anie.201800746";"49"
"10.1016/j.pep.2017.04.011";"3"
"10.3791/59087";"10"
"10.1126/science.aat0094";"243"
"10.3390/molecules25204633";"2"
"10.1063/1.5126921";"14"
"10.14814/phy2.12418";"28"
"10.1111/emi4.v12.2";"0"
"10.1016/j.scr.2019.101390";"9"
"10.7554/elife.68274";"9"
"10.1007/s00213-016-4521-5";"9"
"10.1016/j.bbr.2016.10.006";"13"
"10.1021/acs.jmedchem.9b01087";"12"
"10.3390/cancers14133074";"0"
"10.1080/17474124.2018.1474097";"12"
"10.1111/febs.2018.285.issue-21";"0"
"10.1371/journal.pntd.0009498";"1"
"10.1016/j.ydbio.2016.07.018";"7"
"10.1136/jitc-2021-003465";"4"
"10.1128/aac.00918-22";"3"
"10.1038/s41467-017-00796-x";"141"
"10.1172/jci90562";"270"
"10.1016/j.anbehav.2019.11.013";"12"
"10.1111/fec.v34.2";"0"
"10.1128/jb.00604-15";"41"
"10.1007/s00115-016-0091-3";"3"
"10.1371/journal.pgen.1003744";"109"
"10.1038/s41577-022-00701-8";"10"
"10.1242/jcs.133629";"13"
"10.1093/eurheartj/ehw578";"3"
"10.1186/s12903-016-0272-2";"18"
"10.1093/eurheartj/eht496";"32"
"10.1093/eurheartj/ehv140";"56"
"10.1111/jth.12111";"63"
"10.1007/978-1-4939-2854-5";"6"
"10.1016/j.cub.2014.07.028";"74"
"10.1016/j.chom.2017.03.009";"84"
"10.1093/nargab/lqaa092";"2"
"10.1093/sysbio/syac050";"0"
"10.15252/msb.202010135";"4"
"10.1038/s42255-020-00323-1";"55"
"10.1098/rsob.200292";"13"
"10.1111/jeb.v33.10";"0"
"10.1101/2021.04.01.438039";"0"
"10.1111/jfb.v95.5";"0"
"10.1016/j.apsb.2022.07.008";"0"
"10.1016/j.phrs.2021.105886";"4"
"10.1021/acs.jmedchem.1c00913";"3"
"10.1016/j.heares.2023.108709";"0"
"10.1007/978-3-030-23132-3_1";"2"
"10.1016/j.heares.2022.108651";"0"
"10.1155/2013/581862";"57"
"10.1007/s00268-019-05064-1";"12"
"10.1186/s12879-022-07621-x";"1"
"10.1001/jamanetworkopen.2021.28898";"4"
"10.1016/j.jclinepi.2021.05.011";"4"
"10.1016/j.jclinepi.2022.05.014";"0"
"10.1002/pro.2117";"31"
"10.1016/j.str.2014.05.002";"17"
"10.1016/j.tim.2013.06.001";"82"
"10.1016/j.chom.2014.10.003";"164"
"10.1186/s12887-015-0455-z";"3"
"10.1016/j.chembiol.2015.03.015";"30"
"10.1016/j.chom.2015.10.008";"108"
"10.1007/s40265-014-0248-y";"58"
"10.1016/j.neuron.2015.06.032";"52"
"10.1016/j.neurobiolaging.2021.02.002";"10"
"10.1016/j.neurobiolaging.2020.01.006";"34"
"10.1038/s41398-021-01213-0";"20"
"10.1002/jia2.v23.9";"0"
"10.1016/j.lanwpc.2021.100147";"1"
"10.1017/s095026882100114x";"5"
"10.1016/j.bcp.2014.01.019";"21"
"10.1074/jbc.m112.428078";"32"
"10.1093/infdis/jiz069";"20"
"10.1002/jia2.25059";"17"
"10.7189/jogh.09.010404";"24"
"10.7717/peerj.11895";"1"
"10.4102/sajhivmed.v20i1.885";"2"
"10.1016/j.ijid.2021.07.060";"14"
"10.1186/s12884-018-1722-4";"5"
"10.1016/j.celrep.2019.10.070";"70"
"10.1002/eji.201948438";"26"
"10.1038/s41590-019-0335-z";"56"
"10.1007/s00018-015-1988-x";"65"
"10.1038/nrdp.2015.15";"488"
"10.1016/j.cell.2016.09.031";"843"
"10.1111/jvh.12404";"13"
"10.1158/0008-5472.can-19-0708";"25"
"10.1080/15548627.2015.1100356";"3873"
"10.1172/jci.insight.133282";"24"
"10.1126/sciadv.abe3348";"104"
"10.1093/cvr/cvu178";"0"
"10.1038/mi.2015.113";"27"
"10.1080/15548627.2015.1132134";"119"
"10.1111/jan.14644";"16"
"10.1016/j.neuron.2019.01.025";"60"
"10.1038/s41598-019-51960-w";"6"
"10.1007/s00442-019-04451-8";"21"
"10.1016/j.celrep.2019.11.064";"31"
"10.1080/23294515.2016.1207724";"31"
"10.1038/s41593-021-00809-5";"40"
"10.1038/nchembio.1650";"84"
"10.1007/s00401-019-02018-8";"30"
"10.1016/j.cyto.2016.05.012";"58"
"10.1038/s41388-020-1326-0";"8"
"10.1111/jeb.13565";"6"
"10.1111/jbi.13140";"13"
"10.1111/oik.07036";"4"
"10.1038/s41467-018-05122-7";"625"
"10.1038/s41598-020-64945-x";"17"
"10.1038/emi.2016.98";"13"
"10.1016/j.diabres.2012.10.016";"42"
"10.1038/srep16909";"10"
"10.1016/j.tig.2015.07.002";"102"
"10.1002/eji.201343868";"8"
"10.1016/j.bbmt.2014.04.023";"12"
"10.3389/fimmu.2016.00241";"88"
"10.1016/j.molmet.2018.05.007";"3"
"10.3945/ajcn.114.100263";"56"
"10.1038/srep42130";"19"
"10.1038/nmeth.4143";"76"
"10.1007/s11356-016-6056-z";"7"
"10.1089/mdr.2020.0461";"0"
"10.1007/s10096-019-03657-1";"11"
"10.1128/jcm.03025-20";"3"
"10.3390/genes11080930";"5"
"10.1038/s41598-018-23858-6";"16"
"10.1146/annurev-animal-061220-023129";"12"
"10.1038/s41576-018-0043-9";"148"
"10.1016/j.bja.2018.07.015";"48"
"10.1002/jlb.3mr0118-014r";"5"
"10.3389/fimmu.2016.00095";"9"
"10.1186/s13075-018-1611-2";"31"
"10.3390/ijms22137091";"19"
"10.1038/s41598-020-57670-y";"13"
"10.3390/cells10020306";"8"
"10.1007/s00281-021-00860-1";"8"
"10.1016/j.jid.2021.05.016";"10"
"10.1159/000509368";"18"
"10.1038/s41385-022-00484-0";"4"
"10.1016/j.celrep.2022.110359";"5"
"10.1371/journal.pbio.3001794";"1"
"10.1016/j.jaip.2022.02.018";"0"
"10.3389/fimmu.2022.996746";"1"
"10.1093/jac/dkz470";"22"
"10.1002/alz.051821";"0"
"10.1016/j.jaci.2022.06.008";"4"
"10.1038/s41419-020-03287-y";"1"
"10.1111/all.15233";"6"
"10.1007/s00204-020-02837-9";"10"
"10.1016/j.jaci.2021.03.024";"38"
"10.21203/rs.3.rs-107703/v1";"0"
"10.12703/p7-34";"32"
"10.1124/jpet.115.227546";"18"
"10.1016/j.bbadis.2014.07.001";"33"
"10.1189/jlb.3ri1014-495r";"171"
"10.1038/nrrheum.2014.156";"35"
"10.1016/j.devcel.2018.12.023";"56"
"10.1124/dmd.118.081091";"15"
"10.1124/mol.112.077909";"34"
"10.1038/s41389-021-00338-7";"19"
"10.1038/s42003-020-0975-4";"24"
"10.3389/fendo.2019.00715";"6"
"10.1139/cjfr-2016-0224";"25"
"10.1152/ajpendo.00338.2011";"31"
"10.1152/ajpendo.00179.2013";"52"
"10.1016/j.foreco.2018.11.042";"15"
"10.1111/1365-2745.13521";"20"
"10.1038/s41579-018-0024-1";"1075"
"10.1111/1365-2745.13511";"62"
"10.4081/ejtm.2016.6016";"8"
"10.1073/pnas.1907031116";"65"
"10.1099/jgv.0.001625";"3"
"10.1371/journal.pbio.3001787";"0"
"10.1084/jem.20200303";"8"
"10.1007/s10265-016-0821-4";"3"
"10.1093/cvr/cvy031";"20"
"10.1073/pnas.1911427117";"25"
"10.1016/j.jmb.2016.07.023";"95"
"10.1038/tp.2012.36";"54"
"10.1111/jnc.12933";"35"
"10.1161/atvbaha.113.301710";"33"
"10.1089/ars.2013.5703";"203"
"10.3390/horticulturae8040307";"3"
"10.7717/peerj.7373";"73"
"10.1073/pnas.2024681118";"8"
"10.1038/s41467-019-11388-2";"25"
"10.1371/journal.pbio.3001709";"9"
"10.1007/s00421-017-3675-0";"16"
"10.1016/j.tim.2021.03.001";"29"
"10.1021/acsinfecdis.2c00008";"3"
"10.1371/journal.ppat.1009644";"39"
"10.1038/s41586-019-0955-3";"75"
"10.3390/v13030528";"1"
"10.1016/j.coviro.2021.12.006";"10"
"10.1111/nyas.13391";"16"
"10.1016/j.ijcard.2018.02.096";"15"
"10.3390/horticulturae8040328";"2"
"10.1089/ars.2012.4569";"71"
"10.1016/j.bcp.2013.03.023";"30"
"10.1007/s00018-012-1014-5";"56"
"10.2337/db12-0009";"87"
"10.1016/j.celrep.2022.110549";"2"
"10.1016/j.cub.2016.10.001";"55"
"10.1016/j.cub.2015.03.020";"110"
"10.1111/gcbb.12889";"71"
"10.1128/msphere.00423-20";"7"
"10.1093/cvr/cvy022";"249"
"10.1155/2018/6134787";"10"
"10.1007/s00018-020-03485-z";"16"
"10.1167/tvst.7.1.3";"24"
"10.1002/1873-3468.12742";"71"
"10.1093/jxb/eru008";"61"
"10.1093/mp/ssu045";"89"
"10.1089/ars.2013.5806";"46"
"10.1371/journal.pone.0043566";"3"
"10.1016/j.freeradbiomed.2012.09.002";"115"
"10.1016/j.ajhg.2015.04.002";"47"
"10.1001/jamapsychiatry.2015.2123";"163"
"10.4049/jimmunol.1801107";"13"
"10.1016/j.celrep.2018.07.048";"47"
"10.15252/emmm.202012391";"5"
"10.1016/j.neo.2020.10.006";"8"
"10.1016/j.cell.2019.06.007";"156"
"10.1038/s41379-021-00788-9";"6"
"10.1021/acs.jproteome.0c00923";"5"
"10.1016/j.semcdb.2016.09.010";"19"
"10.1136/bmjopen-2018-023632";"6"
"10.1002/path.v250.1";"0"
"10.1161/atvbaha.113.301710";"33"
"10.1007/s10096-020-03884-x";"13"
"10.1093/eurpub/ckaa176";"1"
"10.1371/journal.pone.0244336";"4"
"10.1001/jamanetworkopen.2021.3220";"1"
"10.1556/2006.2021.00035";"2"
"10.1080/02791072.2019.1571258";"3"
"10.3390/ijerph182111158";"2"
"10.1556/2006.8.2019.69";"15"
"10.3390/ijerph17228299";"4"
"10.3390/ijms22073740";"4"
"10.1016/j.celrep.2022.110602";"3"
"10.1093/nar/gkac1116";"2"
"10.1016/j.molcel.2019.10.026";"77"
"10.2807/1560-7917.es.2022.27.44.2101144";"0"
"10.1126/sciimmunol.aaz4371";"50"
"10.1016/j.foreco.2014.10.036";"22"
"10.1371/journal.pone.0123300";"16"
"10.1128/aem.03038-18";"23"
"10.4414/smw.2020.20197";"0"
"10.1186/s12862-017-1109-6";"8"
"10.1111/mec.13712";"49"
"10.3389/fimmu.2019.00720";"52"
"10.1158/0008-5472.can-17-2549";"25"
"10.1126/sciadv.abc3465";"83"
"10.1016/j.phymed.2019.152860";"15"
"10.1016/j.ijantimicag.2020.106100";"4"
"10.1089/ars.2016.6685";"38"
"10.1093/cvr/cvt095";"32"
"10.1093/eurheartj/ehu353";"299"
"10.1093/eurheartj/ehu353";"299"
"10.1007/s00018-015-1959-2";"30"
"10.1161/circinterventions.118.007744";"5"
"10.1136/bmjopen-2015-010145";"21"
"10.1016/j.ypmed.2014.11.031";"32"
"10.1016/j.envres.2014.02.002";"38"
"10.1111/epi.17546";"1"
"10.1038/bmt.2015.356";"4"
"10.1038/s41467-019-13591-7";"25"
"10.1016/s0140-6736(18)30463-x";"2"
"10.1186/s12859-019-2782-9";"22"
"10.7554/elife.45983";"19"
"10.3389/fimmu.2017.01037";"29"
"10.3389/fimmu.2019.02713";"14"
"10.15252/embr.201846065";"52"
"10.1007/s12035-017-0618-z";"35"
"10.1186/s12885-018-5262-0";"14"
"10.1038/s41587-020-0605-1";"59"
"10.1152/ajpgi.00408.2014";"28"
"10.1037/ccp0000654";"25"
"10.1371/journal.pone.0246631";"13"
"10.1136/bmjopen-2018-026820";"9"
"10.1016/j.jad.2020.05.141";"5"
"10.1136/ebmental-2022-300457";"4"
"10.1016/j.annonc.2019.11.004";"54"
"10.1111/iju.14887";"0"
"10.1093/aje/kwab278";"11"
"10.1016/s0140-6736(19)30474-x";"139"
"10.1016/j.nlm.2013.10.015";"18"
"10.1093/brain/awu078";"83"
"10.4161/cam.27164";"3"
"10.1002/mrm.25763";"2"
"10.1007/s00125-015-3854-7";"47"
"10.1016/j.ijpharm.2020.119636";"14"
"10.1101/2021.04.12.438219";"1"
"10.1016/j.cub.2022.03.018";"4"
"10.1038/nbt.3626";"138"
"10.1038/nn.4385";"183"
"10.1111/bdi.13208";"5"
"10.3389/fdgth.2022.920706";"1"
"10.1371/journal.pone.0094089";"30"
"10.1016/j.jad.2022.06.074";"1"
"10.3389/fpsyt.2022.966439";"2"
"10.1111/mmi.2013.88.issue-4";"3"
"10.1146/annurev-neuro-062012-170304";"103"
"10.1038/nn.3752";"391"
"10.1093/nar/gkac264";"2"
