Award_InvolvedPerson;Award_Title;Award_Year;AwardId;GrantNumber
Beck, Katharina;"Irma Tschudi-Steiner Preis für die beste Dissertation einer Nachwuchspharmazeutin an der Uni Basel
""Small molecule-protein interactions exemplified on short-chain dehydrogenases/reductases""
";2019;0DB1870F-466A-438E-9977-49B2A42123AC;179400
Ablasser, Andrea;Prix Zonta;2019;589C507E-2A0A-48E8-9150-E2B6166619CE;159836
Audrito, Alessandro;Vicent Caselles Prize from the Royal Spanish Mathematical Society;2020;04F74204-926A-4BF1-B90D-33A458060999;178795
Schröder, Verena;JSPS (Japan Society for the Promotion of Science) Invitation Fellowship for Research in Japan (Short-stay);2017;8F8DCBFB-9A12-48EC-AEDE-882B4E3BE5CD;169220
Grohs, Philipp;"ETH Latsis Prize 2014 ";2014;3F84C6A2-8153-4027-BDCC-F985FFA7D708;140635
"Joshi, Sagar; Paik, Jamie";Best Poster Award;2019;42FC562D-FE49-46A4-B897-ADE4EF7B8477;165694
Zhakypov, Zhenishbek;PhD Thesis Distinction;2019;D3B1913C-DA62-467B-8BE6-7169A4A59C7E;165694
"Camici, Giovanni G.; Specha, Remo";Davos cardiology update, best poster;2015;22138AB7-CD8D-4921-871A-29285E1898E2;147017
Armas, Jacome;Congressi Stefano Franscini award for the best presentation entitled “Black Holes and Biophysical (Mem)-branes” at the conference “Recent Developments in String Theory”;2014;4D56D5A8-4682-499E-8A6D-2DD5BA503DC9;149173
Posch, Thomas;Ernennung zum Titularprofessor für Limnologie an der Universität Zürich;2017;75385DC7-688B-4A68-91AC-C069D63E55E5;159842
"Bloch, Konrad E.; Furian, Michael";Rudolph Speich Award - the SSPH Research Prize (Stéphanie Saxer);2019;94E4FC95-74EC-4F57-AEAC-C5FD2D5EC549;172980
Sidler, Daniel;Preis des Historischen Instituts für die beste Dissertation 2016 (ex aequo mit einem weiteren Doktoranden);2016;0195D01E-EE1E-4CC1-A342-427959B2F90D;144564
Schaltegger, Urs;Robert Wilhelm Bunsen medal of European Geosciences Union;2021;3B8FC2F9-93FE-402F-AA98-DE8A38FED19D;182007
"Farine, Emilie; Longnus, Sarah; Tevaearai, Hendrik";University of Bern, Department of Clinical Research Travel Grant;2016;43792FD5-3144-4322-9BEC-0E70CB0405A1;149730
"Eisenbrand, Friedrich; Venzin, Moritz Andreas";"Best Paper Award 
European Symposium on Algorithms (ESA)";2020;6CE642BB-5BF0-4A74-9AC3-4F59C8D473F6;185030
Schmutz, Werner;"International Kristian Birkeland Medal for space weather and space climate
http://www.stce.be/esww12/medals.php
12th European Space Weather Week, November 23-27, 2015

The International Kristian Birkeland medal 2015 is attributed to
Dr. Werner Schmutz. 
";2015;33CFC06A-DEB3-4942-B525-A34D4CD69D47;130102
Maciel Ioris, Rafael;"“Prix Denber Pinard” for outstanding Ph.D. thesis.  ";2019;0958DE2E-54DC-4AA4-A302-8ECED8D12A2C;169966
"Fleury, Romain; Koutserimpas, Theodoros";Physical Review A's editors' choice.;2019;C9C66A7D-605C-464D-8588-91E9E3063B28;172487
Baumeler, Amin;GI Dissertation Prize;2018;2F50A813-482A-4892-BFC5-02754B3F6212;156062
Müller, Anne;"Götz-Prize of the University of Zurich for outstanding research in medicine ";2012;E9D2E23B-5FBC-4342-832A-B16242E6575B;143609
"Ambuehl, Chiara; Perozzo, Remo; Scapozza, Leonardo";"Swiss Trypanosomatid Meeting Poster Award (2nd); Ambuehl C., Patricia Graven, Scapozza L., Perozzo R. “Recent progress in identification of Trypanosoma brucei AMPK”, 32st Swiss Trypanosomatid Meeting, 21-2312/2015, Classic Hotel, Leysin, Switzerland
";2015;22B73B9C-2D01-42DA-B4AD-202A2871A5B9;140722
Rusiecka, Olga;"LS2 Swiss Physiology Meeting 2020
Young Investigator Award, Second Best Oral Communication PhD students";2020;80A54430-104F-45BD-9317-129C6ECC8FF9;176050
"Heller, Silvan; Schuldt, Heiko";"ACM Multimedia 2020 Best Open Source Award. ";2020;77D743B2-0159-4010-A2F9-08990BA94E50;172763
Schmid, Jelscha;Fichte-Nachwuchspreis für junge Forscher;2018;7E29EA1B-7FB8-42E7-86B5-BB5B9401CA27;165574
Ban, Nenad;Shipley Distinguished Lectureship;2016;5F05179D-399F-4180-84EA-D0537F08AE76;163478
Hottiger, Michael O.;Charles S. Neer Award in Basic Science;2016;000A8D2B-28DD-4F72-945B-D449C29A59D4;157019
Förster, Till;"Grand Chevalier dans l'Ordre National de la République de Côte d'Ivoire.
(Verdienstorden der Republik Côte d'Ivoire) ";2016;C2A8033C-29AD-4AA1-BC51-DFC5B35F84E0;165625
Cherix, Antoine;Magna cum laude Poster Award (ISMRM);2017;1823F8CA-631E-4D58-8AE7-DBD3DAADE84D;149983
Cherix, Antoine;Magna cum laude Poster Award (ISMRM);2015;1B842F43-0450-4C2D-827D-CC4158C5E9BE;149983
"Pirbodaghi, Tohid; Vandenberghe, Stijn";B. Braun Scientific Award;2011;824C39AA-CB34-48E0-9171-CC8961A04E31;127443
Helmert, Malte;ICAPS 2020 Influential Paper Award for the ICAPS 2009 paper Landmarks, Critical Paths and Abstractions: What's the Difference Anyway?;2020;81D6F557-CA23-4FF9-B49C-02F5A0BA6B0F;182107
Gasser, Susan;"Weizmann Institute Women in Science award (Israel)
";2013;3A147D84-854D-430B-842A-B82D195AEC76;138334
Perl, Gerhild;Doc.Mobility, SNSF;2017;885E3EBB-7670-4C4B-B5E4-F9F1155AF354;149368
Ciarlo, Eleonora;Best oral presentation, Research Day of the Department of Medicine, CHUV, Lausanne;2018;C3ADDE45-C5B8-4E59-8926-DFC3DC957F89;173123
Höchsmann, Christoph;Top up stipend of the PhD program of Health Sciences, Medical Faculty, University of Basel;2018;D6A594A8-E4CB-4DCB-AF57-7BAD5EAB50F6;166214
Monney, Thierry;Poster prize, ICOPA Meeting 2010;2010;BB3461C1-933E-4DE1-BC0E-7577B2EF9D67;127374
"Fredembach, Clement; Süsstrunk, Sabine";Best Demo Award at ACM Multimedia, Florence, Italy;2010;EE352AE3-8A26-49C9-99EB-F24692892B64;124796
Weddigen, Tristan;Wittkower-Gastprofessur an der Biblioteca Hertziana in Rom (MPI) für Tristan Weddigen;2016;5EE820B2-9D5D-4676-BAAD-B17364E621BD;141353
Jeangros, Quentin;Prix poster étudiant à la conférence Microscopy & Microanalysis 2013, Indianapolis, USA;2013;FF1C8F60-3528-41A3-BF12-D02A09750266;147185
Diaz, Nathalie;"Student Oral Prize to Nathalie Diaz
UK Luminescence and ESR meeting 2015, 08-10.07.15, Glasgow, UK. Talk: Luminescence and radiocarbon dating of pedogenic carbonate nodules: palaeo-climatic implications for the Lake Chad Basin. N. Diaz, G.E. King, P.G. Valla, F. Dietrich, D. Sebag, F. Herman, E.P. Verrecchia
";2015;B5A46305-D88E-42E3-B1D5-37FD345A9F6C;159901
"Diaz, Nathalie; Dietrich, Fabienne; Verrecchia, Eric";"SANU Prize, Swiss Soil Science Society Meeting, 2016, 4-5.02.2016, Geneva, CH.
What do pedogenic carbonate accumulations tell? Nathalie Diaz, Fabienne Dietrich, David Sebag, Pierre Deschamps, Benjamin Ngounou Ngatcha and Eric P. Verrecchia";2016;42D3B0A8-AAD1-4F04-B44B-237E66B8A82F;159901
Kok, Yik Lim;Young Investigator Award;2015;171D2A5C-047E-4583-A081-B8520BAAA34C;141067
Pilloux, Ludovic;Bourse de recherche décernée par la Société Académique Vaudoise;2016;DAD390CD-533D-4A94-9587-7225BACB96D0;141050
Logins, Arturs;Doc.Mobility Fellowship (by Swiss National Science Foundation);2013;0423B514-9FD4-45CD-9500-8C9C36B2FB8C;131794
Delaney, Kamila;Arditi Prize: Best thesis in Biology - University of Geneva;2020;39DA0259-DAA6-46E8-8103-7F1E1D97BC32;175606
Quack, Martin;QSCP Medal of the CMOA;2012;65F32C41-2724-4059-8C16-902E6C897482;140942
Fromm, Katharina M.;Fellow of the American Chemical Society (first in Europe);2013;6DF41A1A-B4B2-413C-9216-233D361338B5;146504
Cashman, Thomas;Eurographics PhD Award;2011;BB046530-B039-4151-90BC-AE3A6EF5CB8D;134639
Ramesh, Sukriti;"Fritz -Kutter Award for Sukriti Ramesh for her master thesis:  CrowdDB – Answering Queries with Crowdsourcing
http://www.kutter-fonds.ethz.ch/PreviousPrizewinners.html
";2011;1AA2F52D-83A4-467C-8420-3A310BEB8AE1;137613
Schneider, Christoph;SNF Early Postdoc Fellowship;2015;8537D201-0624-477F-8EE1-6F2385B7978A;141175
Neerman-Arbez, Marguerite;"Outstanding Investigator Award

International Fibrinogen Research Society";2018;D17C0278-C567-453B-91DC-A067046D6774;172864
"Gaspari, Roberto; Passerone, Daniele";Poster Prize Quasicrystal Conference Slovenia;2010;116F577E-61CE-41B3-A4AC-859C4F471718;132375
Walther, Sebastian;Forschungspreis der Schweizerischen Hirnliga;2018;5FDF1157-FD75-41FF-AF51-268E9D7FF893;152619
Nordmann, Patrice;"Chair of Excellence. One Health - Paris, France ";2021;07A8858F-F377-483C-B45C-E7A10E22F28C;188801
Josi, Dario;Grant of the Burgergemeinde Bern;2017;94EF6BCC-5EEF-4938-B945-4A893A79548D;166470
Chu, Kiu-wai;Postdoc fellowship Western Sydney University;2017;9E25BC67-26EE-4C71-B98B-126FA5D3A047;153590
Nierstrasz, Oscar;IWST 2016 Best Paper Award (1st prize) for Optimizing Parser Combinators by Jan Kurš, Jan Vrany, Mohammad Ghafari, Mircea Lungu and Oscar Nierstrasz;2016;1B71C6B9-C0B1-460D-9B89-2693F346184C;162352
"Chis, Andrei; Nierstrasz, Oscar";IWST 2016 Best Paper Award (2nd prize) for A Promising Approach for Debugging Remote Promises by Max Leske, Andrei Chiș and Oscar Nierstrasz;2016;6DF0A277-2685-4F84-857C-305960FA3724;162352
Ruoss, Thomas;"ISCHE Conference Paper Prize Award für das Papier: „Evidence as Source of Power in School Reforms""";2014;F2268D3F-E730-492A-AC5F-686391B8F262;146239
Schmid, Bernhard;Highly cited researcher;2019;D5F6EB97-D82F-46D2-9219-5E8E5DC36BFF;166457
Mazet, Clément;Tateshina Lectureship;2012;F98CE00D-13E0-4CE2-BF32-8898191D521D;132681
Ayoub, Joseph;Invited speaker at the ICM 2014;2014;F9F2CE1E-8402-4E81-94A3-43E8605DEAD1;144372
Ciorba, Florina;"Best Paper Award, International Conference on Cluster Computing (Cluster 2019) for the paper entitled “Algorithm-Based Fault Tolerance for Parallel Stencil Computations"", co-authored with A. Cavelan";2019;DCAFEAB6-A0B4-41DC-9B0A-40AC66967024;169123
Dibner, Charna;"Fondation Romande pour la recherché sur le Diabète ";2010;FADE319E-95DC-4B30-A01C-CC937F700293;130070
de Libera, Alain;Corresponding Fellow of the British Academy;2012;521B6482-7E32-4094-9212-1FFA90698CF9;129877
Scheidegger, Simon Emanuel;SCS-DSM Best Poster Award, SCS Fall Meeting;2019;91B32B3F-F5C3-4460-934E-0ED1DAE61BD8;172620
Zesko, Matija;Poster prize, 28th International Symposium on Molecular Beams (ISMB) 2019, June 23-28, 2019, Edinburgh, Scotland;2019;1F1D2D36-70D9-489A-8FAE-9A154DEEE3E2;172620
"Delfino, Elena; Dohnalkova, Michaela; Potuznik, Jiri";"Swiss Excellence PhD Scholarship for Michaela Dohnalkova since 2020 to 2023

iGE3 PhD scholarship for Elena Delfino for 2 years from 2021-2023.

Swiss Excellence PhD Scholarship for Jiri Potuznik, since 2021 to 2022 (but Jiri discontinued PhD work in Switzerland, as he had to go back home in Prague to take care of sick wife, who couldnt join him here)";2020;B6BF13BF-0AED-4190-BD20-7838A04D1D9F;185386
Hall, Michael;Marcel Benoist Prize for Sciences or Humanities;2012;2F280633-5CAC-4B2E-A285-61ECD1D8F024;141184
Grouiller, Frédéric;Trainee Abstract Award, HBM 2010.;2010;6ECDD1A0-F858-462D-A85E-827215F3C670;122073
Parzefall, Markus;"Deutscher Studienpreis (2.Platz)
Award for the most relevant dissertation in the STEM disciplines.";2018;D92385D6-2D34-4701-A21A-B4BBFDACE56C;149433
Hohermuth, Benjamin;Best Presentation Award - Frontiers in Energy Research;2017;D55E325A-34AC-45D6-A473-C88A961A1555;163415
Hohermuth, Benjamin;"Young Engineer Award 2018 - International Commission on Large Dams (ICOLD)
Outstanding submission for the 26th ICOLD World Congress
";2018;32FB39C6-C878-4CD2-86FE-CCCCD6AB90E4;163415
Habacher, Cornelia;Ruth Chiquet Originality Prize;2016;A5120AAE-6AEB-480C-B2B9-CCCAD9006C62;149402
Habacher, Cornelia;"Honorable mention, The International C. elegans meeting ";2017;EE7F95E1-C63E-4C13-97D0-37639457426D;149402
"Boehler, Quentin; Chautems, Christophe; Nelson, Bradley";Best paper in preclinical EP robotics for 2017 awarded by the Society for Cardiac Remote Navigation for the paper  “Design and Evaluation of a Steerable Magnetic Sheath for Cardiac Ablations,” IEEE Robot. Autom. Lett., vol. 3, no. 3, pp. 1–1, 2018;2018;8E632089-9FF5-44A9-B1A1-512B6C45987A;165564
Meier, Beat H.;Günther Laukien Prize (55th ENC, Boston, MA, USA);2014;C0EA7280-87B4-4277-9427-DFC060FCD8D5;146757
Ventura, Pedro;"Talk awarded the ""Biolegend Best Presentation Award"", World Immune Regulation Meeting WIRM 16th, Davos, 6-9 Jul 2022";2022;78E8DE10-9712-441D-9397-5E83EFFC4DFC;185185
Rubatto, Daniela;Elected Fellow of the Geochemical Society;2019;1F2A2016-32C0-433F-8B50-54A0A10CCE5A;166280
Diederich, François;"Associate of a Learned Society
Membre d'honneur, Institut Grand-Ducal du Luxembourg, Section des Sciences naturelles, physiques et mathématiques
";2015;46784BDC-9E74-4F43-805B-EB09A3CA604B;140211
Diederich, François;"Named Lectureship Award
CGMF Lectureship, Universités Francophones du Québec
";2013;CF57A2FD-A41D-4A8C-839E-BBA4081DE66D;140211
Diederich, François;"Named Lectureship Award
Bohlmann Lecture, TU Berlin
";2014;8B43E21B-A424-474C-AF27-FA3C9B161425;140211
Fässler, Katrin;Fakultätspreis für die beste Dissertation;2012;A5524BBB-C119-4E60-85C9-CFDA00F9C5E2;130184
Bernàrdez Noya, Sara;"Center for Neuroscience Grant ";2015;067493F8-63B9-499E-9439-3D4311868F36;159867
Ngadiuba, Jennifer;"First place at 2014 CMS Data Analysis School
";2014;AA7EE56C-8350-4370-AEEB-43E205C394FB;146730
"Bécherraz, Camille; Bianchi, Monica; Knutti, Isabelle; Pichonnaz, David; Staffoni-Donadini, Liliana";"Prix du meilleur poster lors du Congrès European Interprofessional Practice & Education Network (EIPEN)
Titre du poster: The interactional structure of interprofessional meetings: Processes of information exchange, knowledge sharing and decision-making.";2017;85A35D68-C323-4115-A07F-BB7D5D87FA62;159327
Hangartner, Dominik;Susan and Paul Sniderman Award for Best Experimental Paper in Europe;2018;2A53C919-8002-4449-8A99-47B3AD995382;143534
Naikade, Manoj;Winter workshop grant, European Ceramic Society;2019;8799FCDE-912A-45A8-A13E-AED79B8F856F;163017
Kundig, Ernst Peter;JSPS Fellowship;2012;05069E07-472A-4A10-B7A9-BEB8075FBA73;134682
Sonnay, Marjorie;CMSZH Travel Award from the Graduate School of Chemical and Molecular Sciences Zurich;2015;21772155-CC29-434D-89EB-AB2A425835F0;149108
Duran-Trio, Lara Amaya;"Bourse de voyage pour assister au congrès Frontiers in Metabolism 2019, Madison, USA, Septembre 2019.
=> Présentation orale des premiers résultats de caractérisation du rat Slc6a8/Y389C.
Octroyée par le LIMNA (Lausanne Integrative Metabolic Nutrition Alliance).";2019;DB8138C6-3FCD-4570-8322-C1ABA1CC36E2;175778
Van, Pham Tanh;"Innovation prize
Kinderspital Zurich";2014;1933018F-DC77-46D6-9BB8-2CDA931D686D;146784
Kremer Hovinga Strebel, Johanna Anne;Appointed as Area Associate Member to the Guidelines Committee, European Hematology Association (Area: Blood coagulation and hemostatic disorders);2018;35811110-D560-4950-8331-6827EC734F7A;160269
"Clack, Lauren Catherine; Sax, Hugo";"Swiss Society for Hospital Hygiene Annual Congress, Best presentation of innovation in infection control (2nd place), for ""Design and validation of visual cues to improve isolation compliance""";2015;F68C74F1-8899-4D9B-B04D-5E8307216C5D;149474
Juskevicius, Darius;"David Masons' Young Investgator Award by the European Haemopathology Association ";2016;4B706E9C-F5A9-431D-959E-A8434647A934;159792
Tassion, Vincent;Swissmap Innovator Prize;2015;C76885CE-8261-4204-B042-C884C6C11EF2;149485
Frey, Urs;Fellow of the European Respiratory Society (FERS);2016;C339117D-94F1-4E8F-94D6-A0E98CB78B8A;163311
Fabritius, Marie;Subvention de 500.- reçue du Centre de Compétences en Chimie et Toxicologie Analytiques (ccCTA) pour participation avec présentation orale au 51e congrès de la TIAFT à Madère (Portugal).;2012;74D3AF69-1A7E-4C4F-B2AE-2D19DEE95D63;127507
Winkelbeiner, Stephanie;Travel award from StanCon 2018, Bayesian statistics conference, Helsinki, Finland.;2018;CFB3AC23-5301-4508-9D17-E3A49C8F8252;146789
Jacquot, Pierre;Médaille de la ville de Lille (F) pour ses travaux innovants en techniques speckle;2011;F020DD56-F291-4B0A-909F-268F31D3A0B2;129489
Danalet, Antonin;ENAC Research Day 2013 Doctoral poster award - 3rd prize;2013;422E0AC5-A964-47FC-9A29-CC70C1799544;141099
Swartz, Melody;Wendy Chaite Leadership Award in Lymphatic Research (from the Lymphatic Education & Research Network);2016;505F9438-94EC-4628-BCB7-8F882147CA6E;153471
Singer, David;"Helen Tappan, Early Career Researcher Award 2018
Awarded by the International Society of Testate Amoeba Reseachers - ISTAR to early carreer researchers";2018;2CC24EA6-5231-4DFC-8A96-DFD96E189FD8;163254
